uri,label_zh,label_en,label_es,label_fr,broader_links
http://aims.fao.org/aos/agrovoc/c_15740,干制品,dried products,Producto seco,produit séché,0
http://aims.fao.org/aos/agrovoc/c_15741,冷冻产品,frozen products,Producto congelado,produit congelé,0
http://aims.fao.org/aos/agrovoc/c_10961,食物成份,food composition,Composición de los alimentos,composition des aliments,0
http://aims.fao.org/aos/agrovoc/c_10965,食品质量,food quality,Calidad del alimento,qualité des aliments,0
http://aims.fao.org/aos/agrovoc/c_785,焙烤食品,baked goods,Producto horneado,produit de cuisson,0
http://aims.fao.org/aos/agrovoc/c_1071,面包,bread,Pan,pain,0
http://aims.fao.org/aos/agrovoc/c_1186,蛋糕,cakes,Pastel,gâteau,0
http://aims.fao.org/aos/agrovoc/c_16475,饼干,biscuits,Galleta,biscuit,0
http://aims.fao.org/aos/agrovoc/c_26776,生面团,doughs,Masa de panadería,pâte de cuisson,0
http://aims.fao.org/aos/agrovoc/c_24393,谷粉,cereal flours,Harina de cereales,farine de céréale,0
http://aims.fao.org/aos/agrovoc/c_28486,发酵面团,puff pastry,Hojaldre,pâte feuilletée,0
http://aims.fao.org/aos/agrovoc/c_50116,面糊,batters,Rebozado,pâte à frire,0
http://aims.fao.org/aos/agrovoc/c_896,饮料,beverages,Bebida,boisson,0
http://aims.fao.org/aos/agrovoc/c_7414,刺激类果实,stimulants,Estimulante,stimulant,0
http://aims.fao.org/aos/agrovoc/c_32708,甘蔗汁,sugar-cane juice,Jugo de cana de azúcar,jus de canne à sucre,0
http://aims.fao.org/aos/agrovoc/c_248,饮料酒,alcoholic beverages,Bebida alcohólica,boisson alcoolisée,0
http://aims.fao.org/aos/agrovoc/c_32364,酒精含量,alcohol content,Contenido alcohólico,teneur en alcool,0
http://aims.fao.org/aos/agrovoc/c_864,啤酒,beers,Cerveza,bière,0
http://aims.fao.org/aos/agrovoc/c_8714,爱儿啤酒,ales,Ale (cerveza),ale (bière),0
http://aims.fao.org/aos/agrovoc/c_12051,窖藏啤酒,lagers,Lager,bière blonde,0
http://aims.fao.org/aos/agrovoc/c_14625,烈性黑啤酒,stouts,Stout,bière brune (stout),0
http://aims.fao.org/aos/agrovoc/c_1617,苹果酒,ciders,Sidra,cidre,0
http://aims.fao.org/aos/agrovoc/c_4369,利口酒,liqueurs,Licor,liqueur,0
http://aims.fao.org/aos/agrovoc/c_7309,烈性酒,spirits,Aguardiente,eau de vie,0
http://aims.fao.org/aos/agrovoc/c_8904,阿拉克烧酒,arak,Arak,arak,0
http://aims.fao.org/aos/agrovoc/c_9394,白兰地酒,brandy,Brandy,brandy,0
http://aims.fao.org/aos/agrovoc/c_8406,葡萄酒,wines,Vino,vin,0
http://aims.fao.org/aos/agrovoc/c_22560,科涅克酒,cognac,Cognac,cognac,0
http://aims.fao.org/aos/agrovoc/c_11154,杜松子酒,gin (beverage),Ginebra,gin,0
http://aims.fao.org/aos/agrovoc/c_13996,浪姆酒,rums,Ron,rhum,0
http://aims.fao.org/aos/agrovoc/c_15343,威士忌酒,whiskies,Whisky,whisky,0
http://aims.fao.org/aos/agrovoc/c_23837,伏特加酒,vodka,Vodka,vodka,0
http://aims.fao.org/aos/agrovoc/c_28472,葡萄原汁,grape must,Mosto de uva,moût de vin,0
http://aims.fao.org/aos/agrovoc/c_9735,香槟起泡葡萄酒,champagne and sparkling wines,Champán y vino espumoso,champagne et vin mousseux,0
http://aims.fao.org/aos/agrovoc/c_28612,白葡萄酒,white wines,Vino blanco,vin blanc,0
http://aims.fao.org/aos/agrovoc/c_28613,玫瑰色葡萄洒,rose wines,Vino rosado,vin rosé,0
http://aims.fao.org/aos/agrovoc/c_28614,红葡萄酒,red wines,Vino tinto,vin rouge,0
http://aims.fao.org/aos/agrovoc/c_29690,加香葡萄酒,aromatized wines,Vino aromatizado,vin aromatisé,0
http://aims.fao.org/aos/agrovoc/c_15152,苦艾酒,vermouth,Vermut,vermouth,0
http://aims.fao.org/aos/agrovoc/c_29691,加度葡萄酒,fortified wines,Vino encabezado,vin fortifié,0
http://aims.fao.org/aos/agrovoc/c_13522,波尔特温葡萄酒,port wine,Oporto,porto,0
http://aims.fao.org/aos/agrovoc/c_14254,雪利酒,sherry,Jerez,xérès,0
http://aims.fao.org/aos/agrovoc/c_13252,梨酒,perry,Sidra de pera,poire (boisson alcoolisée),0
http://aims.fao.org/aos/agrovoc/c_5645,梨,pears,Pera,poire,0
http://aims.fao.org/aos/agrovoc/c_35218,蜂蜜酒,mead,Aguamiel,hydromel,0
http://aims.fao.org/aos/agrovoc/c_1712,可可饮料,cocoa beverages,Bebida chocolateada,boisson chocolatée,0
http://aims.fao.org/aos/agrovoc/c_33967,可可粉,cocoa powder,Polvo de cacao,cacao en poudre,0
http://aims.fao.org/aos/agrovoc/c_1731,咖啡,coffee,Café,café,0
http://aims.fao.org/aos/agrovoc/c_16495,速溶咖啡,instant coffee,Café instantáneo,café instantané,0
http://aims.fao.org/aos/agrovoc/c_1733,咖啡替代品,coffee substitutes,Sucedáneo del café,succédané de café,0
http://aims.fao.org/aos/agrovoc/c_3123,果汁,fruit juices,Jugo de frutas,jus de fruits,0
http://aims.fao.org/aos/agrovoc/c_3124,水果原汁,fruit musts,Mosto de frutas,moût de fruits,0
http://aims.fao.org/aos/agrovoc/c_8893,苹果汁,apple juice,Zumo de manzana,jus de pomme,0
http://aims.fao.org/aos/agrovoc/c_541,苹果,apples,Manzana,pomme,0
http://aims.fao.org/aos/agrovoc/c_25492,橙汁,orange juice,Zumo de naranja,jus d'orange,0
http://aims.fao.org/aos/agrovoc/c_7550,甜橙,sweet oranges,Naranja dulce,orange douce,0
http://aims.fao.org/aos/agrovoc/c_25496,菠萝汁,pineapple juice,Zumo de pina,jus d'ananas,0
http://aims.fao.org/aos/agrovoc/c_13394,菠萝,pineapples,Piña,ananas (fruits),0
http://aims.fao.org/aos/agrovoc/c_25533,葡萄汁,grape juice,Zumo de uva,jus de raisin,0
http://aims.fao.org/aos/agrovoc/c_4647,巴拉圭茶,maté,Mate,maté,0
http://aims.fao.org/aos/agrovoc/c_7149,软饮料,soft drinks,Gaseosa,boisson non alcoolisée,0
http://aims.fao.org/aos/agrovoc/c_8168,蔬菜汁,vegetable juices,Jugo de hortalizas,jus de légume,0
http://aims.fao.org/aos/agrovoc/c_28261,碳酸饮料,carbonated beverages,Bebida carbónica,boisson carbonatée,0
http://aims.fao.org/aos/agrovoc/c_7634,茶,tea,Té,thé,0
http://aims.fao.org/aos/agrovoc/c_7636,茶替代品,tea substitutes,Sucedáneo del té,succédané du thé,0
http://aims.fao.org/aos/agrovoc/c_14487,蔬菜萃取物,vegetable extracts,Extracto de hortalizas,extrait de légume,0
http://aims.fao.org/aos/agrovoc/c_35743,中药茶,herbal teas,Tisana,tisane,0
http://aims.fao.org/aos/agrovoc/c_1806,甜食,confectionery,Pastelería-confiteria,pâtisserie confiserie,0
http://aims.fao.org/aos/agrovoc/c_3784,冰淇淋,icecream,Helado,crème glacée,0
http://aims.fao.org/aos/agrovoc/c_1536,口香糖,chewing gum,Goma de mascar,chewing gum,0
http://aims.fao.org/aos/agrovoc/c_1542,糖胶树胶,chicle,Chicle,chicle,0
http://aims.fao.org/aos/agrovoc/c_1582,巧克力,chocolate,Chocolate,chocolat,0
http://aims.fao.org/aos/agrovoc/c_1711,可可豆,cocoa beans,Semilla de cacao,fève de cacao,0
http://aims.fao.org/aos/agrovoc/c_7502,甜糕饼,sugar confectionery,Producto de confitería,produit de confiserie,0
http://aims.fao.org/aos/agrovoc/c_1852,食用脂,cooking fats,Grasa para cocinar,graisse de cuisine,0
http://aims.fao.org/aos/agrovoc/c_1853,烹调油,cooking oils,Aceite comestible,huile de cuisine,0
http://aims.fao.org/aos/agrovoc/c_28559,起酥油,shortening,Shortening,shortening,0
http://aims.fao.org/aos/agrovoc/c_2262,疗效食品,dietetic foods,Alimento dietético,aliment de régime,0
http://aims.fao.org/aos/agrovoc/c_6170,预制食品,prepared foods,Alimento preparado,aliment préparé,0
http://aims.fao.org/aos/agrovoc/c_34044,低脂食品,low fat foods,Alimento bajo en grasa,aliment allégé en graisse,0
http://aims.fao.org/aos/agrovoc/c_34309,低热食品,low calorie foods,Alimento bajo en calorías,aliment basse calorie,0
http://aims.fao.org/aos/agrovoc/c_28228,加工食品,processed foods,Alimento procesado,aliment transformé,0
http://aims.fao.org/aos/agrovoc/c_29146,快餐,fast food,Comida rápida,restauration rapide,0
http://aims.fao.org/aos/agrovoc/c_29147,街头食品,street foods,Comida callejera,aliment vendu dans la rue,0
http://aims.fao.org/aos/agrovoc/c_3850,婴儿食品,infant foods,Alimento para niño,aliment pour nourrisson,0
http://aims.fao.org/aos/agrovoc/c_3896,速溶食品,instant foods,Alimento instantáneo,aliment instantané,0
http://aims.fao.org/aos/agrovoc/c_15523,大豆食品,soyfoods,Alimento derivado de la soja,aliment à base de soja pour homme,0
http://aims.fao.org/aos/agrovoc/c_14477,大豆,soybeans,Soja,soja,0
http://aims.fao.org/aos/agrovoc/c_16506,大豆制品,soybean products,Producto de la soja,produit à base de soja,0
http://aims.fao.org/aos/agrovoc/c_8172,植物蛋白,plant protein,Proteína vegetal,protéine végétale,0
http://aims.fao.org/aos/agrovoc/c_28576,干酪替代品,cheese substitutes,Sustituto del queso,substitut de fromage,0
http://aims.fao.org/aos/agrovoc/c_15552,味噌,miso,Miso,miso,0
http://aims.fao.org/aos/agrovoc/c_15563,豆奶,soy milk,Leche de soja,lait de soja,0
http://aims.fao.org/aos/agrovoc/c_4832,乳替代品,milk substitutes,Sucedáneos de la leche,succédané de lait,0
http://aims.fao.org/aos/agrovoc/c_15569,丹贝,tempeh,Tempeh,tempe,0
http://aims.fao.org/aos/agrovoc/c_15570,豆腐,tofu,Tofú,tofu,0
http://aims.fao.org/aos/agrovoc/c_24246,酱油,soy sauce,Salsa de soja,sauce de soja,0
http://aims.fao.org/aos/agrovoc/c_6905,海味品,seafoods,Alimento de origen marino,produit alimentaire origine marine,0
http://aims.fao.org/aos/agrovoc/c_2049,乌贼,cuttlefish,Sepia (molusco),seiche,0
http://aims.fao.org/aos/agrovoc/c_5308,章鱼科鱼类,octopuses,Pulpo,poulpe,0
http://aims.fao.org/aos/agrovoc/c_6896,海参类,sea cucumbers,Cohombro de mar,holothurie,0
http://aims.fao.org/aos/agrovoc/c_7343,枪乌贼,squids,Calamar,calmar,0
http://aims.fao.org/aos/agrovoc/c_7074,仿制食品,simulated foods,Alimento artificial,succédané d'aliment pour homme,0
http://aims.fao.org/aos/agrovoc/c_7078,单细胞蛋白,single cell protein,Proteína unicelular,protéine microbiologique,0
http://aims.fao.org/aos/agrovoc/c_1399,鱼子酱替代品,caviar substitutes,Sucedáneos del caviar,succédané de caviar,0
http://aims.fao.org/aos/agrovoc/c_1398,鱼子酱,caviar,Caviar,caviar,0
http://aims.fao.org/aos/agrovoc/c_4681,肉替代品,meat substitutes,Sucedáneos de la carne,succédané de viande,0
http://aims.fao.org/aos/agrovoc/c_7699,组织化蛋白,textured proteins,Proteína texturizada,protéine texturée,0
http://aims.fao.org/aos/agrovoc/c_9986,调咖啡白油,coffee whiteners,Blanqueador de café,blanchisseur de café,0
http://aims.fao.org/aos/agrovoc/c_16493,仿制稀奶油,imitation cream,Sucedáneos de la crema,crème d'imitation,0
http://aims.fao.org/aos/agrovoc/c_34306,脂肪替代品,fat substitutes,Sustituto de grasas,succédané de corps gras,0
http://aims.fao.org/aos/agrovoc/c_37475,蔗糖多酯,sucrose polyester,Poliester de sucrosa,polyester de saccharose,0
http://aims.fao.org/aos/agrovoc/c_11358,色拉,salads,Ensalada,salade,0
http://aims.fao.org/aos/agrovoc/c_12151,莴苣,lettuces,Lechuga,laitue,0
http://aims.fao.org/aos/agrovoc/c_9786,菊苣,chicory,Achicoria,endive,0
http://aims.fao.org/aos/agrovoc/c_3376,叶菜类蔬菜,leaf vegetables,Hortaliza de hoja,légume feuille,0
http://aims.fao.org/aos/agrovoc/c_10596,苦苣,endives,Endibia,chicorée frisée et scarole,0
http://aims.fao.org/aos/agrovoc/c_16148,汤,soups,Sopa,potage,0
http://aims.fao.org/aos/agrovoc/c_16490,冷冻食品,frozen foods,Alimento congelado,aliment surgelé pour homme,0
http://aims.fao.org/aos/agrovoc/c_27521,发酵食品,fermented foods,Alimento fermentado,aliment fermenté,0
http://aims.fao.org/aos/agrovoc/c_9649,木薯,cassava,Mandioca,manioc,0
http://aims.fao.org/aos/agrovoc/c_37492,加里,garri,Garri,garri,0
http://aims.fao.org/aos/agrovoc/c_24015,甜点,desserts,Postre,dessert,0
http://aims.fao.org/aos/agrovoc/c_28522,半干食品,intermediate moisture foods,Producto de humedad intermedia,produit à humidité intermédiaire,0
http://aims.fao.org/aos/agrovoc/c_4082,耐贮性,keeping quality,Aptitud para la conservación,aptitude à la conservation,0
http://aims.fao.org/aos/agrovoc/c_28525,复水食品,reconstituted foods,Producto reconstituido,produit reconstitué,0
http://aims.fao.org/aos/agrovoc/c_32754,调制产品,recombined products,Producto regenerado,produit recombiné,0
http://aims.fao.org/aos/agrovoc/c_16503,复原乳,reconstituted milk,Leche reconstituida,lait reconstitué,0
http://aims.fao.org/aos/agrovoc/c_2384,奶粉,dried milk,Leche en polvo,lait déshydraté,0
http://aims.fao.org/aos/agrovoc/c_29148,外带食品,take out foods,Comida para llevar,repas à emporter,0
http://aims.fao.org/aos/agrovoc/c_34338,快餐食品,snack foods,Aperitivo,snacks,0
http://aims.fao.org/aos/agrovoc/c_36899,冷藏食品,refrigerated foods,Alimento refrigerado,aliment réfrigéré,0
http://aims.fao.org/aos/agrovoc/c_330684,产值，价值附加的-,value-added products,Producto de valor agregado,produit à valeur ajoutée,0
http://aims.fao.org/aos/agrovoc/c_330682,大米增值产品,rice value-added products,Producto de arroz con valor añadido,produit de riz à valeur ajoutée,0
http://aims.fao.org/aos/agrovoc/c_330688,冷饭,cold rice,Arroz frio,riz froid,0
http://aims.fao.org/aos/agrovoc/c_3049,林产品,forest products,Producto forestal,produit forestier,0
http://aims.fao.org/aos/agrovoc/c_1422,纤维素类产品,cellulose products,Producto de la celulosa,produit cellulosique,0
http://aims.fao.org/aos/agrovoc/c_8171,植物产品,plant products,Producto de origen vegetal,produit végétal,0
http://aims.fao.org/aos/agrovoc/c_28162,鞣剂,tanning agents,Curtiente,substance tannante,0
http://aims.fao.org/aos/agrovoc/c_802,竹类,bamboos,Bambú,bambou,0
http://aims.fao.org/aos/agrovoc/c_8417,柳条,withies,Tallo flexible,rameaux flexibles,0
http://aims.fao.org/aos/agrovoc/c_1250,竹藤,canes and rattans,Junco y ratan,canne et rotin,0
http://aims.fao.org/aos/agrovoc/c_822,树皮产品,bark products,Trozo de corteza,produit à base d'écorce,0
http://aims.fao.org/aos/agrovoc/c_1895,软木,cork,Corcho,liège,0
http://aims.fao.org/aos/agrovoc/c_7501,甘蔗,sugar cane,Caña de azúcar,canne à sucre,0
http://aims.fao.org/aos/agrovoc/c_1591,圣诞树,Christmas trees,Árbol de navidad,arbre de noël,0
http://aims.fao.org/aos/agrovoc/c_5211,非木材林产品,non-wood forest products,Producto forestal no leñoso,produit forestier non ligneux,0
http://aims.fao.org/aos/agrovoc/c_3441,植物胶,gums,Goma,gomme,0
http://aims.fao.org/aos/agrovoc/c_6678,橡胶,rubber,Caucho,caoutchouc,0
http://aims.fao.org/aos/agrovoc/c_8020,松节油,turpentine,Trementina,térébenthine,0
http://aims.fao.org/aos/agrovoc/c_4214,乳胶,latex,Látex,latex,0
http://aims.fao.org/aos/agrovoc/c_8421,木材,wood,Madera,bois,0
http://aims.fao.org/aos/agrovoc/c_34363,木材性质,wood properties,Propiedad de la madera,propriété du bois,0
http://aims.fao.org/aos/agrovoc/c_24549,木材密度,wood density,Densidad de la madera,densité du bois,0
http://aims.fao.org/aos/agrovoc/c_3137,薪材,fuelwood,Leña,bois de chauffage,0
http://aims.fao.org/aos/agrovoc/c_3495,硬木,hardwood,Madera de frondosas,bois de feuillus,0
http://aims.fao.org/aos/agrovoc/c_3518,心材,heartwood,Duramen,bois de coeur,0
http://aims.fao.org/aos/agrovoc/c_4066,幼龄材,juvenile wood,Madera juvenil,bois de jeunesse,0
http://aims.fao.org/aos/agrovoc/c_6365,造纸材,pulpwood,Madera para pasta,bois à pâte,0
http://aims.fao.org/aos/agrovoc/c_6364,纸浆,pulp,Pasta,pâte cellulosique,0
http://aims.fao.org/aos/agrovoc/c_6672,圆材,roundwood,Madera en rollo,bois rond,0
http://aims.fao.org/aos/agrovoc/c_3484,柄,handle stocks,Madera para mangos,bois pour manches,0
http://aims.fao.org/aos/agrovoc/c_4420,原木,logs,Troza,grume,0
http://aims.fao.org/aos/agrovoc/c_6829,锯材原木,sawlogs,Troza de aserradero,grume de sciage,0
http://aims.fao.org/aos/agrovoc/c_8183,单板原木,veneer logs,Troza para chapas de madera,grume de placage,0
http://aims.fao.org/aos/agrovoc/c_6061,杆材,poles,Poste,poteau,0
http://aims.fao.org/aos/agrovoc/c_15252,手杖,walking sticks,Bastón,bâton de marche,0
http://aims.fao.org/aos/agrovoc/c_6800,白木质,sapwood,Albura,aubier,0
http://aims.fao.org/aos/agrovoc/c_6831,锯材,sawnwood,Madera elaborada,bois débité,0
http://aims.fao.org/aos/agrovoc/c_7154,软木材,softwood,Madera de coníferas,bois de résineux,0
http://aims.fao.org/aos/agrovoc/c_15529,阿皮通木,apitong,Apitón,keruing,0
http://aims.fao.org/aos/agrovoc/c_24890,应力木,reaction wood,Madera de reacción,bois de réaction,0
http://aims.fao.org/aos/agrovoc/c_28041,枝材,branchwood,Leña de ramas,bois de houppe,0
http://aims.fao.org/aos/agrovoc/c_28060,枯木,deadwood,Madera muerta,bois mort,0
http://aims.fao.org/aos/agrovoc/c_28064,萃取用材,extract wood,Leña para extracción,bois de distillation,0
http://aims.fao.org/aos/agrovoc/c_8424,木材提取物,wood extracts,Extracto de madera,extrait de bois,0
http://aims.fao.org/aos/agrovoc/c_28094,改性木材,improved wood,Madera mejorada,bois amélioré,0
http://aims.fao.org/aos/agrovoc/c_28157,干材,stemwood,Madera de tronco,bois de fût,0
http://aims.fao.org/aos/agrovoc/c_28158,结构木材,structural timber,Madera de construcción,bois de charpente,0
http://aims.fao.org/aos/agrovoc/c_5937,坑木,mine timber,Madera de mina,bois de mine,0
http://aims.fao.org/aos/agrovoc/c_14330,枕木,sleepers,Madera para durmiente,dormant,0
http://aims.fao.org/aos/agrovoc/c_16203,木质林产品,wood products,Producto de la madera,produit dérivé du bois,0
http://aims.fao.org/aos/agrovoc/c_5548,纸,paper,Papel,papier,0
http://aims.fao.org/aos/agrovoc/c_8184,单板,veneers,Chapa de madera,placage,0
http://aims.fao.org/aos/agrovoc/c_8427,木面板,wood panels,Tablero de madera,panneau dérivé du bois,0
http://aims.fao.org/aos/agrovoc/c_8425,木粉,wood flour,Harina de madera,farine de bois,0
http://aims.fao.org/aos/agrovoc/c_6827,锯末,sawdust,Aserrín,sciure,0
http://aims.fao.org/aos/agrovoc/c_2878,纤维板,fibreboards,Tablero de fibra,panneau de fibres,0
http://aims.fao.org/aos/agrovoc/c_5600,碎料板,particle boards,Tablero de partícula,panneau de particules,0
http://aims.fao.org/aos/agrovoc/c_8423,木片,wood chips,Astilla,particule de bois,0
http://aims.fao.org/aos/agrovoc/c_6033,胶合板,plywood,Tablero contrachapeado,contreplaqué,0
http://aims.fao.org/aos/agrovoc/c_16567,层压板,laminated wood,Madera laminada,bois lamellé,0
http://aims.fao.org/aos/agrovoc/c_26762,细木工板,blockboard,Tablero enlistonado,panneau latte,0
http://aims.fao.org/aos/agrovoc/c_32409,复合板,composite board,Tablero compuesto,panneau composite,0
http://aims.fao.org/aos/agrovoc/c_8430,木渣,wood residues,Desecho de la madera,déchet de bois,0
http://aims.fao.org/aos/agrovoc/c_8431,刨花,wood wool,Lana de madera,laine de bois,0
http://aims.fao.org/aos/agrovoc/c_1374061601084,非法攫取的林产品,illegally derived forest products,Producto forestal de origen ilegal,produit forestier d'origine illégale,0
http://aims.fao.org/aos/agrovoc/c_5331,油脂制品,oil products,Producto oleaginoso,produit oléagineux,0
http://aims.fao.org/aos/agrovoc/c_3440,树胶脂,gum resins,Gomorresina,gomme résine,0
http://aims.fao.org/aos/agrovoc/c_5343,含油树脂,oleoresins,Oleoresina,oléorésine,0
http://aims.fao.org/aos/agrovoc/c_10091,苦配巴香脂,copaiba,Bálsamo de copaiba,copahu,0
http://aims.fao.org/aos/agrovoc/c_14545,针枞树脂,spruce gum,Goma de abeto,gomme d'épicéa,0
http://aims.fao.org/aos/agrovoc/c_330922,安息香树脂,benzoin resin,Benjuí,benjoin,0
http://aims.fao.org/aos/agrovoc/c_1369212493186,乳香,frankincense,Incienso,encens,0
http://aims.fao.org/aos/agrovoc/c_10092,珂巴脂,copals,Copal,copal,0
http://aims.fao.org/aos/agrovoc/c_10280,达马脂,dammars,Dammar,dammar,0
http://aims.fao.org/aos/agrovoc/c_11995,胺树胶,kinos,Quino,kino,0
http://aims.fao.org/aos/agrovoc/c_13972,松香,rosin,Colofonia,colophane,0
http://aims.fao.org/aos/agrovoc/c_14072,山达脂,sandarac,Sandáraca,sandaraque,0
http://aims.fao.org/aos/agrovoc/c_24041,紫胶,lac,Laca,laque,0
http://aims.fao.org/aos/agrovoc/c_35957,紫胶片,shellac,Goma laca,gomme-laque,0
http://aims.fao.org/aos/agrovoc/c_330929,洋乳香,mastic resin,Almáciga,mastic,0
http://aims.fao.org/aos/agrovoc/c_29989,植物性制品,processed plant products,Producto vegetal procesado,produit végétal transformé,0
http://aims.fao.org/aos/agrovoc/c_1309,羧甲基纤维素,carboxymethylcellulose,Carboximetilcelulosa,carboxyméthylcellulose,0
http://aims.fao.org/aos/agrovoc/c_1420,醋酸纤维素,cellulose acetate,Acetato de celulosa,acétate de cellulose,0
http://aims.fao.org/aos/agrovoc/c_1421,硝化纤维,nitrocellulose,Nitrocelulosa,nitrocellulose,0
http://aims.fao.org/aos/agrovoc/c_10007,火棉胶,collodion,Colodión,collodion,0
http://aims.fao.org/aos/agrovoc/c_13697,绵火药,pyroxylin,Piroxilina,pyroxyline,0
http://aims.fao.org/aos/agrovoc/c_7574,合成纤维,synthetic fibres,Fibra sintética,fibre synthétique,0
http://aims.fao.org/aos/agrovoc/c_13764,人造丝,rayon,Rayón,rayonne,0
http://aims.fao.org/aos/agrovoc/c_8263,纤维胶,viscose,Viscosa,viscose,0
http://aims.fao.org/aos/agrovoc/c_9696,玻璃纸,cellophane,Celofán,cellophane,0
