CROP_UID,CNAME,ALIAS_CNAME,SRC_SYS_ID,SRC_NAME,SRC_ID,SRC_CNAME
00303167002000200,梨-秋水梨,,PSC,農糧產品產銷供應鏈整合服務平台,2030315000028,秋水梨
00303167002000200,梨-秋水梨,,MAM,農產品批發市場交易行情站,O2,梨      秋水梨
00303167002000100,梨-橫山梨,,SAP,農產品產地價格查詢系統,52060,橫山梨
00303167002000100,梨-橫山梨,,SAC,農產品生產成本調查系統,174,橫山梨
00303167002000100,梨-橫山梨,,PSC,農糧產品產銷供應鏈整合服務平台,2030315000011,橫山梨
00303167002000100,梨-橫山梨,,PMG,農業產銷班組織體系資料服務系統,134,橫山梨              
00303167002000100,梨-橫山梨,,MAM,農產品批發市場交易行情站,O1,梨      橫山梨
00303167002000001,梨-梨穗,,PMG,農業產銷班組織體系資料服務系統,136,梨穗                
00303167002000001,梨-梨穗,,PFB,農產業天然災害現金救助系統,D13,高接梨穗
00303167002000001,梨-梨穗,,PAR,農糧情調查作業資訊系統,393,高接梨穗
00303167002000000,梨,,SAC,農產品生產成本調查系統,117,寄接梨
00303167002000000,梨,,PSC,農糧產品產銷供應鏈整合服務平台,O,梨
00303167002000000,梨,,PQR,溯源農糧產品追溯系統,003003002,梨
00303167002000000,梨,,PMG,農業產銷班組織體系資料服務系統,132,溫帶梨              
00303167002000000,梨,,PMG,農業產銷班組織體系資料服務系統,129,高接梨              
00303167002000000,梨,,PMG,農業產銷班組織體系資料服務系統,127,梨                  
00303167002000000,梨,,PFB,農產業天然災害現金救助系統,639,梨
00303167002000000,梨,,PAR,農糧情調查作業資訊系統,190,梨
00303167002000000,梨,,FFR,全國糧政跨區即時申辦服務作業平台,674,梨(高接)
00303167002000000,梨,,FFR,全國糧政跨區即時申辦服務作業平台,653,番荔枝(鳳梨釋迦)
00303167002000000,梨,,FFR,全國糧政跨區即時申辦服務作業平台,652,番荔枝(大目種)
00303167002000000,梨,,FFR,全國糧政跨區即時申辦服務作業平台,639,梨
00303167001999950,蘋果-其他品種進口,,MAM,農產品批發市場交易行情站,X09,蘋果其他進口
00303167001999900,蘋果-其他品種,,MAM,農產品批發市場交易行情站,X0,蘋果    其他
00303167001000800,蘋果-蜜蘋果,,SAC,農產品生產成本調查系統,163,蜜蘋果
00303167001000800,蘋果-蜜蘋果,,PMG,農業產銷班組織體系資料服務系統,175,蜜蘋果              
00303167001000750,蘋果-陸奧進口,,MAM,農產品批發市場交易行情站,X79,蘋果陸奧進口
00303167001000700,蘋果-陸奧,,MAM,農產品批發市場交易行情站,X7,蘋果    陸奧
00303167001000650,蘋果-富士進口,,MAM,農產品批發市場交易行情站,X69,蘋果富士進口
00303167001000600,蘋果-富士,,SAP,農產品產地價格查詢系統,52072,富士蘋果
00303167001000600,蘋果-富士,,MAM,農產品批發市場交易行情站,X6,蘋果    富士
00303167001000550,蘋果-紅玉進口,,MAM,農產品批發市場交易行情站,X59,蘋果紅玉進口
00303167001000500,蘋果-紅玉,,MAM,農產品批發市場交易行情站,X5,蘋果    紅玉
00303167001000450,蘋果-金冠進口,,MAM,農產品批發市場交易行情站,X49,蘋果金冠進口
00303167001000400,蘋果-金冠,,SAP,農產品產地價格查詢系統,52071,金冠蘋果
00303167001000400,蘋果-金冠,,PSC,農糧產品產銷供應鏈整合服務平台,2030324000040,金冠
00303167001000400,蘋果-金冠,,MAM,農產品批發市場交易行情站,X4,蘋果    金冠
00303167001000350,蘋果-惠進口,,MAM,農產品批發市場交易行情站,X39,蘋果惠  進口
00303167001000300,蘋果-惠,,PSC,農糧產品產銷供應鏈整合服務平台,2030324000033,惠
00303167001000300,蘋果-惠,,MAM,農產品批發市場交易行情站,X3,蘋果    惠
00303167001000250,蘋果-秋香進口,,MAM,農產品批發市場交易行情站,X29,蘋果秋香進口
00303167001000200,蘋果-秋香,,PSC,農糧產品產銷供應鏈整合服務平台,2030324000026,秋香
00303167001000200,蘋果-秋香,,MAM,農產品批發市場交易行情站,X2,蘋果    秋香
00303167001000150,蘋果-五爪進口,,MAM,農產品批發市場交易行情站,X19,蘋果五爪進口
00303167001000100,蘋果-五爪,,SAP,農產品產地價格查詢系統,52070,五爪蘋果
00303167001000100,蘋果-五爪,,PSC,農糧產品產銷供應鏈整合服務平台,2030324000019,五爪
00303167001000100,蘋果-五爪,,MAM,農產品批發市場交易行情站,X1,蘋果    五爪
00303167001000000,蘋果,,PSC,農糧產品產銷供應鏈整合服務平台,X,蘋果
00303167001000000,蘋果,,PQR,溯源農糧產品追溯系統,003003003,蘋果
00303167001000000,蘋果,,PMG,農業產銷班組織體系資料服務系統,174,蘋果                
00303167001000000,蘋果,,PFB,農產業天然災害現金救助系統,640,蘋果
00303167001000000,蘋果,,PAR,農糧情調查作業資訊系統,191,蘋果
00303167001000000,蘋果,,FFR,全國糧政跨區即時申辦服務作業平台,640,蘋果
00303000000000000,仁果類,,PSC,農糧產品產銷供應鏈整合服務平台,03,仁果類
00302176012000050,奇異果進口,,MAM,農產品批發市場交易行情站,G49,奇異果  進口
00302176012000000,奇異果,,SAP,農產品產地價格查詢系統,51460,彌猴桃
00302176012000000,奇異果,,PSC,農糧產品產銷供應鏈整合服務平台,G4,奇異果
00302176012000000,奇異果,,PQR,溯源農糧產品追溯系統,003002009,獼猴桃
00302176012000000,奇異果,,PFB,農產業天然災害現金救助系統,644,獼猴桃
00302176012000000,奇異果,,PAR,農糧情調查作業資訊系統,195,彌猴桃
00302176012000000,奇異果,,MAM,農產品批發市場交易行情站,G4,奇異果
00302176012000000,奇異果,,FFR,全國糧政跨區即時申辦服務作業平台,644,彌猴桃
00302175031000050,山竹進口,,MAM,農產品批發市場交易行情站,869,山竹    進口
00302175031000000,山竹,,PSC,農糧產品產銷供應鏈整合服務平台,86,山竹
00302175031000000,山竹,,PQR,溯源農糧產品追溯系統,003004003,山竹
00302175031000000,山竹,,MAM,農產品批發市場交易行情站,86,山竹
00302175031000000,山竹,,FFR,全國糧政跨區即時申辦服務作業平台,671,山竹
00302155030000050,榴槤進口,,MAM,農產品批發市場交易行情站,859,榴槤    進口
00302155030000000,榴槤,,PSC,農糧產品產銷供應鏈整合服務平台,85,榴槤
00302155030000000,榴槤,,PQR,溯源農糧產品追溯系統,003004011,榴槤
00302155030000000,榴槤,,MAM,農產品批發市場交易行情站,85,榴槤
00302155030000000,榴槤,,FFR,全國糧政跨區即時申辦服務作業平台,679,榴槤
00302143004999900,鳳梨-其他品種,,MAM,農產品批發市場交易行情站,B0,鳳梨    其他
00302143004000600,鳳梨-甜蜜蜜,,PSC,農糧產品產銷供應鏈整合服務平台,2030202000063,甜蜜蜜
00302143004000600,鳳梨-甜蜜蜜,,MAM,農產品批發市場交易行情站,B6,鳳梨    甜蜜蜜
00302143004000500,鳳梨-牛奶,,SAP,農產品產地價格查詢系統,51622-B7,鳳梨(牛奶)
00302143004000500,鳳梨-牛奶,,PSC,農糧產品產銷供應鏈整合服務平台,2030202000070,牛奶鳳梨
00302143004000500,鳳梨-牛奶,,MAM,農產品批發市場交易行情站,B7,鳳梨    牛奶鳳梨
00302143004000400,鳳梨-蘋果,,PSC,農糧產品產銷供應鏈整合服務平台,2030202000056,蘋果鳳梨
00302143004000400,鳳梨-蘋果,,MAM,農產品批發市場交易行情站,B5,鳳梨    蘋果鳳梨
00302143004000300,鳳梨-香水,,PSC,農糧產品產銷供應鏈整合服務平台,2030202000032,香水鳳梨
00302143004000300,鳳梨-香水,,MAM,農產品批發市場交易行情站,B3,鳳梨    香水鳳梨
00302143004000200,鳳梨-金鑽,,SAP,農產品產地價格查詢系統,51621,鳳梨(17號)
00302143004000200,鳳梨-金鑽,,SAC,農產品生產成本調查系統,166,鳳梨(台農17號)
00302143004000200,鳳梨-金鑽,,PSC,農糧產品產銷供應鏈整合服務平台,2030202000025,金鑽鳳梨
00302143004000200,鳳梨-金鑽,,MAM,農產品批發市場交易行情站,B2,鳳梨    金鑽鳳梨
00302143004000100,鳳梨-開英,,SAP,農產品產地價格查詢系統,51620,鳳梨(開英)
00302143004000100,鳳梨-開英,,PSC,農糧產品產銷供應鏈整合服務平台,2030202000018,開英
00302143004000100,鳳梨-開英,,MAM,農產品批發市場交易行情站,B1,鳳梨    開英
00302143004000050,鳳梨進口,,MAM,農產品批發市場交易行情站,B9,鳳梨    進口
00302143004000000,鳳梨,,SAP,農產品產地價格查詢系統,A5031,鳳梨(二等品)
00302143004000000,鳳梨,,SAP,農產品產地價格查詢系統,A5030,鳳梨(一等品)
00302143004000000,鳳梨,,SAP,農產品產地價格查詢系統,51622,鳯梨
00302143004000000,鳳梨,,SAC,農產品生產成本調查系統,300,鳳梨(有機)
00302143004000000,鳳梨,,PSC,農糧產品產銷供應鏈整合服務平台,B,鳳梨
00302143004000000,鳳梨,,PQR,溯源農糧產品追溯系統,004002006,觀賞鳳梨
00302143004000000,鳳梨,,PQR,溯源農糧產品追溯系統,003002018,鳳梨
00302143004000000,鳳梨,,PMG,農業產銷班組織體系資料服務系統,88,鳳梨                
00302143004000000,鳳梨,,PMG,農業產銷班組織體系資料服務系統,242,觀賞鳳梨            
00302143004000000,鳳梨,,PFB,農產業天然災害現金救助系統,602,鳳梨
00302143004000000,鳳梨,,PAR,農糧情調查作業資訊系統,153,鳳梨
00302143004000000,鳳梨,,FFR,全國糧政跨區即時申辦服務作業平台,602,鳳梨
00302143004000000,鳳梨,,FFR,全國糧政跨區即時申辦服務作業平台,016,契作鳳梨
00302132032000000,木鱉果,,FFR,全國糧政跨區即時申辦服務作業平台,497,木鱉果
00302131008999900,葡萄-其他品種,,PFB,農產業天然災害現金救助系統,633,其他葡萄
00302131008999900,葡萄-其他品種,,PAR,農糧情調查作業資訊系統,184,其他葡萄
00302131008999900,葡萄-其他品種,,MAM,農產品批發市場交易行情站,S0,葡萄    其他
00302131008999900,葡萄-其他品種,,FFR,全國糧政跨區即時申辦服務作業平台,633,其他葡萄
00302131008000700,葡萄-蜜紅,,PSC,農糧產品產銷供應鏈整合服務平台,2030219000056,蜜紅
00302131008000700,葡萄-蜜紅,,PMG,農業產銷班組織體系資料服務系統,115,蜜紅葡萄            
00302131008000700,葡萄-蜜紅,,MAM,農產品批發市場交易行情站,S5,葡萄    蜜紅
00302131008000550,葡萄-無子進口,,MAM,農產品批發市場交易行情站,S49,葡萄無子進口
00302131008000500,葡萄-無子,,MAM,農產品批發市場交易行情站,S4,葡萄    無子
00302131008000400,葡萄-黑后,,SAP,農產品產地價格查詢系統,A5020,黑后葡萄
00302131008000400,葡萄-黑后,,PMG,農業產銷班組織體系資料服務系統,117,黑后葡萄            
00302131008000400,葡萄-黑后,,PFB,農產業天然災害現金救助系統,632,黑后葡萄
00302131008000400,葡萄-黑后,,PAR,農糧情調查作業資訊系統,183,黑后葡萄
00302131008000400,葡萄-黑后,,FFR,全國糧政跨區即時申辦服務作業平台,632,黑后葡萄
00302131008000300,葡萄-金香,,SAP,農產品產地價格查詢系統,A5021,金香葡萄
00302131008000300,葡萄-金香,,PMG,農業產銷班組織體系資料服務系統,116,金香葡萄            
00302131008000300,葡萄-金香,,PFB,農產業天然災害現金救助系統,631,金香葡萄
00302131008000300,葡萄-金香,,PAR,農糧情調查作業資訊系統,182,金香葡萄
00302131008000300,葡萄-金香,,FFR,全國糧政跨區即時申辦服務作業平台,631,金香葡萄
00302131008000200,葡萄-義大利,,PSC,農糧產品產銷供應鏈整合服務平台,2030219000025,義大利
00302131008000200,葡萄-義大利,,PFB,農產業天然災害現金救助系統,630,義大利葡萄
00302131008000200,葡萄-義大利,,PAR,農糧情調查作業資訊系統,181,義大利葡萄
00302131008000200,葡萄-義大利,,MAM,農產品批發市場交易行情站,S2,葡萄    義大利
00302131008000200,葡萄-義大利,,FFR,全國糧政跨區即時申辦服務作業平台,630,義大利葡萄
00302131008000100,葡萄-巨峰,,SAP,農產品產地價格查詢系統,52610,巨峰葡萄
00302131008000100,葡萄-巨峰,,SAC,農產品生產成本調查系統,211,巨峰葡萄
00302131008000100,葡萄-巨峰,,PSC,農糧產品產銷供應鏈整合服務平台,2030219000018,巨峰
00302131008000100,葡萄-巨峰,,PMG,農業產銷班組織體系資料服務系統,114,巨峰葡萄            
00302131008000100,葡萄-巨峰,,PFB,農產業天然災害現金救助系統,629,巨峰葡萄
00302131008000100,葡萄-巨峰,,PAR,農糧情調查作業資訊系統,180,巨峰葡萄
00302131008000100,葡萄-巨峰,,MAM,農產品批發市場交易行情站,S1,葡萄    巨峰
00302131008000100,葡萄-巨峰,,FFR,全國糧政跨區即時申辦服務作業平台,629,巨峰葡萄
00302131008000050,葡萄進口,,MAM,農產品批發市場交易行情站,S9,葡萄    進口
00302131008000000,葡萄,,PSC,農糧產品產銷供應鏈整合服務平台,S,葡萄
00302131008000000,葡萄,,PQR,溯源農糧產品追溯系統,003002015,葡萄
00302131008000000,葡萄,,PMG,農業產銷班組織體系資料服務系統,112,葡萄                
00302126023000000,楊梅,,PSC,農糧產品產銷供應鏈整合服務平台,2030200000423,楊梅
00302126023000000,楊梅,,PQR,溯源農糧產品追溯系統,003002007,楊梅
00302126023000000,楊梅,,PFB,農產業天然災害現金救助系統,649,楊梅
00302126023000000,楊梅,,PAR,農糧情調查作業資訊系統,200,楊梅
00302126023000000,楊梅,,MAM,農產品批發市場交易行情站,42,楊梅
00302126023000000,楊梅,,FFR,全國糧政跨區即時申辦服務作業平台,649,楊梅
00302124029000000,西印度櫻桃,,PQR,溯源農糧產品追溯系統,003004023,西印度櫻桃
00302124029000000,西印度櫻桃,,PMG,農業產銷班組織體系資料服務系統,146,西印度櫻桃          
00302123009999900,楊桃-其他品種,,MAM,農產品批發市場交易行情站,M0,楊桃    其他
00302123009000300,楊桃-馬來亞種,,SAP,農產品產地價格查詢系統,51430,楊桃(馬來種)
00302123009000300,楊桃-馬來亞種,,PSC,農糧產品產銷供應鏈整合服務平台,2030213000038,馬來亞種
00302123009000300,楊桃-馬來亞種,,MAM,農產品批發市場交易行情站,M3,楊桃    馬來亞種
00302123009000200,楊桃-紅龍,,SAP,農產品產地價格查詢系統,51430-M2,楊桃(紅龍)
00302123009000200,楊桃-紅龍,,PSC,農糧產品產銷供應鏈整合服務平台,2030213000021,紅龍
00302123009000200,楊桃-紅龍,,MAM,農產品批發市場交易行情站,M2,楊桃    紅龍
00302123009000100,楊桃-軟枝密絲,,PSC,農糧產品產銷供應鏈整合服務平台,2030213000014,軟枝密絲
00302123009000100,楊桃-軟枝密絲,,MAM,農產品批發市場交易行情站,M1,楊桃    軟枝密絲
00302123009000000,楊桃,,SAC,農產品生產成本調查系統,137,楊桃
00302123009000000,楊桃,,PSC,農糧產品產銷供應鏈整合服務平台,M,楊桃
00302123009000000,楊桃,,PQR,溯源農糧產品追溯系統,003002006,楊桃
00302123009000000,楊桃,,PMG,農業產銷班組織體系資料服務系統,126,楊桃                
00302123009000000,楊桃,,PFB,農產業天然災害現金救助系統,638,楊桃
00302123009000000,楊桃,,PAR,農糧情調查作業資訊系統,189,楊桃
00302123009000000,楊桃,,FFR,全國糧政跨區即時申辦服務作業平台,638,楊桃
00302122013000050,藍莓進口,,MAM,農產品批發市場交易行情站,469,藍莓    進口
00302122013000000,藍莓,,PSC,農糧產品產銷供應鏈整合服務平台,2030200000461,藍莓
00302122013000000,藍莓,,PQR,溯源農糧產品追溯系統,003002022,藍莓
00302122013000000,藍莓,,MAM,農產品批發市場交易行情站,46,藍莓
00302122013000000,藍莓,,FFR,全國糧政跨區即時申辦服務作業平台,683,藍莓
00302112014999900,釋迦-其他品種,,MAM,農產品批發市場交易行情站,30,釋迦    其他
00302112014000300,釋迦-鳳梨釋迦,,SAP,農產品產地價格查詢系統,51420-1,鳳梨釋迦
00302112014000300,釋迦-鳳梨釋迦,,SAC,農產品生產成本調查系統,169,鳳梨釋迦
00302112014000300,釋迦-鳳梨釋迦,,PSC,農糧產品產銷供應鏈整合服務平台,2030200000324,鳳梨釋迦
00302112014000300,釋迦-鳳梨釋迦,,PMG,農業產銷班組織體系資料服務系統,143,鳳梨釋迦            
00302112014000300,釋迦-鳳梨釋迦,,PAR,農糧情調查作業資訊系統,542,番荔枝(鳳梨釋迦)
00302112014000300,釋迦-鳳梨釋迦,,MAM,農產品批發市場交易行情站,32,釋迦    鳳梨釋迦
00302112014000100,釋迦-大目種,,PAR,農糧情調查作業資訊系統,541,番荔枝(大目種)
00302112014000000,釋迦,,SAP,農產品產地價格查詢系統,51420,番荔枝
00302112014000000,釋迦,,SAC,農產品生產成本調查系統,130,番荔枝
00302112014000000,釋迦,,PSC,農糧產品產銷供應鏈整合服務平台,3,釋迦
00302112014000000,釋迦,,PSC,農糧產品產銷供應鏈整合服務平台,2030200000317,釋迦
00302112014000000,釋迦,,PQR,溯源農糧產品追溯系統,003002011,番荔枝
00302112014000000,釋迦,,PMG,農業產銷班組織體系資料服務系統,142,番荔枝              
00302112014000000,釋迦,,PFB,農產業天然災害現金救助系統,642,番荔枝
00302112014000000,釋迦,,PAR,農糧情調查作業資訊系統,193,番荔枝
00302112014000000,釋迦,,MAM,農產品批發市場交易行情站,31,釋迦
00302112014000000,釋迦,,FFR,全國糧政跨區即時申辦服務作業平台,642,番荔枝
00302110001999900,番木瓜-其他品種,,MAM,農產品批發市場交易行情站,I0,木瓜    其他
00302110001000300,番木瓜-青木瓜,,PSC,農糧產品產銷供應鏈整合服務平台,2030209000042,青木瓜
00302110001000300,番木瓜-青木瓜,,MAM,農產品批發市場交易行情站,I4,木瓜    青木瓜
00302110001000200,番木瓜-日昇種,,PSC,農糧產品產銷供應鏈整合服務平台,2030209000035,日昇種
00302110001000200,番木瓜-日昇種,,MAM,農產品批發市場交易行情站,I3,木瓜    日昇種
00302110001000100,番木瓜-紅肉,,MAM,農產品批發市場交易行情站,I2,木瓜    一般紅肉
00302110001000100,番木瓜-紅肉,,MAM,農產品批發市場交易行情站,I1,木瓜    網室紅肉
00302110001000000,番木瓜,,SAP,農產品產地價格查詢系統,51510,木瓜
00302110001000000,番木瓜,,SAC,農產品生產成本調查系統,44,木瓜
00302110001000000,番木瓜,,PSC,農糧產品產銷供應鏈整合服務平台,I,木瓜
00302110001000000,番木瓜,,PQR,溯源農糧產品追溯系統,003002004,木瓜
00302110001000000,番木瓜,,PMG,農業產銷班組織體系資料服務系統,110,木瓜                
00302110001000000,番木瓜,,PFB,農產業天然災害現金救助系統,627,木瓜
00302110001000000,番木瓜,,PAR,農糧情調查作業資訊系統,178,木瓜
00302110001000000,番木瓜,,FFR,全國糧政跨區即時申辦服務作業平台,627,木瓜
00302080022000000,榴槤蜜,,PQR,溯源農糧產品追溯系統,003002025,榴槤蜜
00302080022000000,榴槤蜜,,FFR,全國糧政跨區即時申辦服務作業平台,654,榴槤蜜
00302080021000000,桑椹,,PSC,農糧產品產銷供應鏈整合服務平台,2030200000430,桑椹
00302080021000000,桑椹,,PQR,溯源農糧產品追溯系統,003005007,桑
00302080021000000,桑椹,,PQR,溯源農糧產品追溯系統,003005007,栗子
00302080021000000,桑椹,,PQR,溯源農糧產品追溯系統,003002005,桑椹
00302080021000000,桑椹,,PMG,農業產銷班組織體系資料服務系統,138,桑椹                
00302080021000000,桑椹,,PFB,農產業天然災害現金救助系統,699,桑
00302080021000000,桑椹,,PAR,農糧情調查作業資訊系統,204,桑
00302080021000000,桑椹,,MAM,農產品批發市場交易行情站,43,桑椹
00302080021000000,桑椹,,FFR,全國糧政跨區即時申辦服務作業平台,69B,桑(106年以前申辦)
00302080021000000,桑椹,,FFR,全國糧政跨區即時申辦服務作業平台,69A,桑椹(果)(106年以前申辦)
00302080021000000,桑椹,,FFR,全國糧政跨區即時申辦服務作業平台,699,桑
00302080021000000,桑椹,,FFR,全國糧政跨區即時申辦服務作業平台,697,桑椹(果)
00302080020000000,小波羅蜜,,PQR,溯源農糧產品追溯系統,003002003,小菠蘿蜜
00302080019000050,波羅蜜進口,,MAM,農產品批發市場交易行情站,G99,波蘿蜜  進口
00302080019000000,波羅蜜,,PSC,農糧產品產銷供應鏈整合服務平台,G9,波蘿蜜
00302080019000000,波羅蜜,,PSC,農糧產品產銷供應鏈整合服務平台,2030207000099,波蘿蜜
00302080019000000,波羅蜜,,PQR,溯源農糧產品追溯系統,003002008,波羅蜜
00302080019000000,波羅蜜,,PMG,農業產銷班組織體系資料服務系統,147,波羅蜜              
00302080019000000,波羅蜜,,PFB,農產業天然災害現金救助系統,660,波羅蜜
00302080019000000,波羅蜜,,MAM,農產品批發市場交易行情站,G9,波蘿蜜
00302080019000000,波羅蜜,,FFR,全國糧政跨區即時申辦服務作業平台,659,菠蘿蜜
00302080018000000,無花果,,PQR,溯源農糧產品追溯系統,003005005,無花果(美蓉果)
00302080018000000,無花果,,PMG,農業產銷班組織體系資料服務系統,149,無花果(美蓉果)      
00302080018000000,無花果,,FFR,全國糧政跨區即時申辦服務作業平台,657,無花果
00302079007000000,嘉寶果,,PQR,溯源農糧產品追溯系統,003002024,嘉寶果(樹葡萄)
00302079007000000,嘉寶果,,FFR,全國糧政跨區即時申辦服務作業平台,656,嘉寶果(樹葡萄)
00302079006999900,蓮霧-其他品種,,MAM,農產品批發市場交易行情站,Q0,蓮霧    其他
00302079006000500,蓮霧-黑糖芭比,,MAM,農產品批發市場交易行情站,Q5,蓮霧黑糖芭比
00302079006000400,蓮霧-巴掌蓮霧,,PSC,農糧產品產銷供應鏈整合服務平台,2030217000041,巴掌蓮霧
00302079006000400,蓮霧-巴掌蓮霧,,MAM,農產品批發市場交易行情站,Q4,蓮霧    巴掌蓮霧
00302079006000300,蓮霧-翠玉,,PSC,農糧產品產銷供應鏈整合服務平台,2030217000034,翠玉
00302079006000300,蓮霧-翠玉,,MAM,農產品批發市場交易行情站,Q3,蓮霧    翠玉
00302079006000200,蓮霧-子彈型,,PSC,農糧產品產銷供應鏈整合服務平台,2030217000027,子彈型
00302079006000200,蓮霧-子彈型,,MAM,農產品批發市場交易行情站,Q2,蓮霧    子彈型
00302079006000100,蓮霧-紅蓮霧,,PSC,農糧產品產銷供應鏈整合服務平台,2030217000010,紅蓮霧
00302079006000100,蓮霧-紅蓮霧,,MAM,農產品批發市場交易行情站,Q1,蓮霧    紅蓮霧
00302079006000000,蓮霧,,SAP,農產品產地價格查詢系統,51310,蓮霧
00302079006000000,蓮霧,,SAC,農產品生產成本調查系統,172,蓮霧
00302079006000000,蓮霧,,PSC,農糧產品產銷供應鏈整合服務平台,Q,蓮霧
00302079006000000,蓮霧,,PQR,溯源農糧產品追溯系統,003002016,蓮霧
00302079006000000,蓮霧,,PMG,農業產銷班組織體系資料服務系統,111,蓮霧                
00302079006000000,蓮霧,,PFB,農產業天然災害現金救助系統,628,蓮霧
00302079006000000,蓮霧,,PAR,農糧情調查作業資訊系統,179,蓮霧
00302079006000000,蓮霧,,FFR,全國糧政跨區即時申辦服務作業平台,628,蓮霧
00302079005999900,番石榴-其他品種,,SAP,農產品產地價格查詢系統,51210,番石榴(泰國)
00302079005999900,番石榴-其他品種,,MAM,農產品批發市場交易行情站,P0,番石榴  其他
00302079005000600,番石榴-水晶無子,,PSC,農糧產品產銷供應鏈整合服務平台,2030216000059,水晶無子
00302079005000600,番石榴-水晶無子,,MAM,農產品批發市場交易行情站,P5,番石榴  水晶無子
00302079005000500,番石榴-水晶,,PMG,農業產銷班組織體系資料服務系統,99,番石榴(水晶芭)      
00302079005000400,番石榴-世紀芭,,SAP,農產品產地價格查詢系統,51211,番石榴(世紀)
00302079005000400,番石榴-世紀芭,,PSC,農糧產品產銷供應鏈整合服務平台,2030216000042,世紀芭
00302079005000400,番石榴-世紀芭,,MAM,農產品批發市場交易行情站,P4,番石榴  世紀芭
00302079005000300,番石榴-帝王芭,,PSC,農糧產品產銷供應鏈整合服務平台,2030216000035,帝王芭
00302079005000300,番石榴-帝王芭,,MAM,農產品批發市場交易行情站,P3,番石榴  帝王芭
00302079005000200,番石榴-紅心芭,,PSC,農糧產品產銷供應鏈整合服務平台,2030216000028,紅心
00302079005000200,番石榴-紅心芭,,MAM,農產品批發市場交易行情站,P2,番石榴  紅心
00302079005000100,番石榴-珍珠芭,,SAP,農產品產地價格查詢系統,51212,番石榴(珍珠)
00302079005000100,番石榴-珍珠芭,,PSC,農糧產品產銷供應鏈整合服務平台,2030216000011,珍珠芭
00302079005000100,番石榴-珍珠芭,,PMG,農業產銷班組織體系資料服務系統,97,番石榴(珍珠芭)      
00302079005000100,番石榴-珍珠芭,,MAM,農產品批發市場交易行情站,P1,番石榴  珍珠芭
00302079005000000,番石榴,,SAC,農產品生產成本調查系統,129,番石榴
00302079005000000,番石榴,,PSC,農糧產品產銷供應鏈整合服務平台,P,番石榴
00302079005000000,番石榴,,PQR,溯源農糧產品追溯系統,003002010,番石榴(芭樂)
00302079005000000,番石榴,,PMG,農業產銷班組織體系資料服務系統,98,番石榴(無子芭)      
00302079005000000,番石榴,,PMG,農業產銷班組織體系資料服務系統,96,番石榴(白芭)        
00302079005000000,番石榴,,PMG,農業產銷班組織體系資料服務系統,95,番石榴              
00302079005000000,番石榴,,PFB,農產業天然災害現金救助系統,623,番石榴
00302079005000000,番石榴,,PAR,農糧情調查作業資訊系統,174,番石榴
00302079005000000,番石榴,,FFR,全國糧政跨區即時申辦服務作業平台,623,番石榴
00302064016999900,柿-其他品種,,MAM,農產品批發市場交易行情站,Z0,柿子    其他
00302064016000500,柿-秋柿,,PSC,農糧產品產銷供應鏈整合服務平台,2030326000062,秋柿
00302064016000500,柿-秋柿,,MAM,農產品批發市場交易行情站,Z6,柿子    秋柿
00302064016000400,柿-筆柿,,PSC,農糧產品產銷供應鏈整合服務平台,2030326000055,筆柿
00302064016000400,柿-筆柿,,MAM,農產品批發市場交易行情站,Z5,柿子    筆柿
00302064016000300,柿-甜柿,,SAP,農產品產地價格查詢系統,52041,甜柿
00302064016000300,柿-甜柿,,SAC,農產品生產成本調查系統,122,甜柿
00302064016000300,柿-甜柿,,PSC,農糧產品產銷供應鏈整合服務平台,2030326000048,甜柿
00302064016000300,柿-甜柿,,PMG,農業產銷班組織體系資料服務系統,109,甜柿                
00302064016000300,柿-甜柿,,PFB,農產業天然災害現金救助系統,657,甜柿
00302064016000300,柿-甜柿,,PAR,農糧情調查作業資訊系統,462,甜柿
00302064016000300,柿-甜柿,,MAM,農產品批發市場交易行情站,Z4,柿子    甜柿
00302064016000200,柿-水柿,,SAP,農產品產地價格查詢系統,52040,牛心柿
00302064016000200,柿-水柿,,PSC,農糧產品產銷供應鏈整合服務平台,2030326000024,水柿
00302064016000200,柿-水柿,,PMG,農業產銷班組織體系資料服務系統,107,水柿                
00302064016000200,柿-水柿,,MAM,農產品批發市場交易行情站,Z2,柿子    水柿
00302064016000100,柿-紅柿,,SAP,農產品產地價格查詢系統,52042,紅柿(軟柿)
00302064016000100,柿-紅柿,,PSC,農糧產品產銷供應鏈整合服務平台,2030326000017,紅柿
00302064016000100,柿-紅柿,,PMG,農業產銷班組織體系資料服務系統,108,紅柿                
00302064016000100,柿-紅柿,,MAM,農產品批發市場交易行情站,Z1,柿子    紅柿
00302064016000050,柿子進口,,MAM,農產品批發市場交易行情站,Z9,柿子    進口
00302064016000000,柿子,,SAC,農產品生產成本調查系統,88,柿(鮮食)
00302064016000000,柿子,,PSC,農糧產品產銷供應鏈整合服務平台,Z,柿子
00302064016000000,柿子,,PQR,溯源農糧產品追溯系統,003004029,柿子
00302064016000000,柿子,,PQR,溯源農糧產品追溯系統,003003001,柿
00302064016000000,柿子,,PMG,農業產銷班組織體系資料服務系統,106,柿
00302064016000000,柿子,,PFB,農產業天然災害現金救助系統,626,柿（甜柿除外）
00302064016000000,柿子,,PAR,農糧情調查作業資訊系統,177,柿
00302064016000000,柿子,,FFR,全國糧政跨區即時申辦服務作業平台,626,柿
