交易日期,作物代號,作物名稱,市場代號,市場名稱,交易金額_元,交易量_公斤,溯源代號
2026-05-21,SH5,竹筍-烏殼綠,800,高雄市,68970,1298,X
2026-05-21,SJ2,芋-檳榔心芋,800,高雄市,66230,1424,X
2026-05-21,SL1,豆薯,800,高雄市,44110,1885,X
2026-05-21,SM9,牛蒡-進口,800,高雄市,120,40,X
2026-05-21,SN1,蓮藕,800,高雄市,37500,600,X
2026-05-21,SO1,甘薯-臺農57號,800,高雄市,31875,1275,X
2026-05-21,SO3,甘薯-臺農66號,800,高雄市,30350,1294,X
2026-05-21,SP1,薑-老薑,800,高雄市,39100,352,X
2026-05-21,SP2,薑-嫩薑,800,高雄市,24160,225,X
2026-05-21,SP3,薑-粉薑,800,高雄市,13800,146,X
2026-05-21,SQ1,茭白筍-帶殼,800,高雄市,51600,690,X
2026-05-21,SQ3,茭白筍-去殼,800,高雄市,32250,195,X
2026-05-21,SU2,薯蕷-白薯蕷,800,高雄市,20100,201,X
2026-05-21,SV2,蘆筍-綠蘆筍,800,高雄市,28800,144,X
2026-05-21,SV92,蘆筍-進口 綠蘆筍,800,高雄市,22000,88,X
2026-05-21,SX1,芽菜類-綠豆芽,800,高雄市,144780,4826,X
2026-05-21,SX2,芽菜類-黃豆芽,800,高雄市,19920,664,X
2026-05-21,SX3,芽菜類-豌豆芽,800,高雄市,16960,212,X
2026-05-21,SX4,芽菜類-苜蓿芽,800,高雄市,5600,70,X
2026-05-21,T1,西瓜-大西瓜,800,高雄市,373000,18160,X
2026-05-21,T5,西瓜-黃肉,800,高雄市,23800,1860,X
2026-05-21,T8,西瓜-甜美人,800,高雄市,960,80,X
2026-05-21,V1,甜瓜-美濃,800,高雄市,7200,240,X
2026-05-21,W6,洋香瓜-光面綠肉,800,高雄市,7800,312,X
2026-05-21,X69,蘋果-富士進口,800,高雄市,642000,7850,X
2026-05-21,Y1,桃子-水蜜桃,800,高雄市,7800,36,X
2026-05-21,Y3,桃子-甜桃,800,高雄市,76920,780,X
2026-05-21,Y5,桃子-福壽桃,800,高雄市,54390,741,X
2026-05-21,Y9,桃子-進口,800,高雄市,523000,1350,X
2026-05-21,rest,休市,900,屏東市,0,0,休市

