交易日期,種類代碼,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
115.05.22,N05,C9,柑橘-進口,241,三重區,153.3,100,89,108.5,816
115.05.22,N05,E9,甜橙-進口,241,三重區,60,60,60,60,1940
115.05.22,N05,F1,雜柑-檸檬,241,三重區,72.9,60.3,51.4,61.1,3664
115.05.22,N05,F4,雜柑-桔子,241,三重區,90,38.7,27,46.7,150
115.05.22,N05,F5,雜柑-無子檸檬,241,三重區,111.2,69.2,41.9,72.2,1785
115.05.22,N05,F6,雜柑-黃金檸檬,241,三重區,82,69.3,65,71,31
115.05.22,N05,F9,雜柑-進口,241,三重區,100,100,100,100,20
115.05.22,N04,FA1,黃秋葵,241,三重區,81.5,23.9,10.8,32.8,1730
115.05.22,N04,FB1,花椰菜-青梗,241,三重區,29.4,18.7,8.8,18.9,4944
115.05.22,N04,FC1,胡瓜-黑刺,241,三重區,20.3,14.9,5.3,14,2651
115.05.22,N04,FD0,花胡瓜-其他,241,三重區,31,21.4,15,22.1,114
115.05.22,N04,FD1,花胡瓜,241,三重區,32.8,21.1,9.2,21.1,7489
115.05.22,N04,FE1,冬瓜-白皮,241,三重區,8.2,6.1,3.4,6,1718
115.05.22,N04,FF0,絲瓜-其他,241,三重區,34.7,16.6,8.2,18.5,1423
115.05.22,N04,FF1,絲瓜,241,三重區,34.3,19.6,10.6,20.7,9972
115.05.22,N04,FF2,絲瓜-角瓜,241,三重區,24.3,18.9,15,19.2,121
115.05.22,N04,FG0,苦瓜-其他,241,三重區,39,23.1,11.2,23.9,1152
115.05.22,N04,FG1,苦瓜-白大米,241,三重區,41.8,30.3,18.1,30.2,5433
115.05.22,N04,FG3,苦瓜-山苦瓜,241,三重區,81.3,72.7,70,73.8,103
115.05.22,N04,FG4,苦瓜-翠綠,241,三重區,33.5,25.9,17.5,25.7,395
115.05.22,N04,FH1,扁蒲-長形,241,三重區,3,3,3,3,200
115.05.22,N04,FH3,扁蒲-花蒲,241,三重區,18.7,9.7,6.2,10.8,3768
115.05.22,N04,FH4,扁蒲-梨子蒲,241,三重區,12,10.8,10,10.9,376
115.05.22,N04,FI0,茄子-其他,241,三重區,32.4,14.2,8.6,16.7,328
115.05.22,N04,FI2,茄子-麻荸茄,241,三重區,28.8,17.1,7.4,17.5,4443
115.05.22,N04,FI3,茄子-日本種,241,三重區,15,13,7.3,12.2,162
115.05.22,N04,FJ1,番茄-黑柿,241,三重區,70,65.8,62,65.9,50
115.05.22,N04,FJ3,番茄-牛番茄,241,三重區,61.5,51.2,30.5,49.1,7070
115.05.22,N04,FK3,甜椒-新香,241,三重區,32,21.3,12,21.6,61
115.05.22,N04,FK40,甜椒-彩色種 其他,241,三重區,97.8,47.6,24.8,53.1,418
115.05.22,N04,FK41,甜椒-彩色種 紅色,241,三重區,33.5,25.1,13.6,24.5,350
115.05.22,N04,FK42,甜椒-彩色種 黃色,241,三重區,50.4,20.1,14,24.9,156
115.05.22,N04,FK5,甜椒-青椒,241,三重區,47.2,24.3,4.6,24.9,1219
115.05.22,N04,FK6,甜椒-水果彩椒,241,三重區,122.5,74.5,25,74.2,264
115.05.22,N04,FL2,豌豆-紅花,241,三重區,53,53,53,53,12
115.05.22,N04,FL6,豌豆-甜豌豆,241,三重區,151,151,151,151,8
115.05.22,N04,FM1,菜豆-白色,241,三重區,33.9,21.5,20,23.7,127
115.05.22,N04,FM2,菜豆-青色,241,三重區,31.2,17.5,10.6,18.9,2641
115.05.22,N04,FM3,菜豆-紅色,241,三重區,30,30,30,30,20
115.05.22,N04,FN1,敏豆-白豆,241,三重區,116.6,51.1,21.8,58.3,1683
115.05.22,N04,FN5,敏豆-醜豆,241,三重區,88.1,34.9,27,43.9,313
115.05.22,N04,FP1,萊豆-豆莢,241,三重區,72,72,72,72,25
115.05.22,N04,FP2,萊豆-豆仁,241,三重區,100,100,100,100,10.5
115.05.22,N04,FQ1,毛豆-豆莢,241,三重區,52,51.1,34.7,48,142
115.05.22,N04,FQ2,毛豆-豆仁,241,三重區,114,108.9,90,106.1,300
115.05.22,N04,FR1,青花苔,241,三重區,44,43.4,10,36.8,1092
115.05.22,N04,FR9,青花苔-進口,241,三重區,63,58.9,36.8,55.3,990
115.05.22,N04,FT11,南瓜-木瓜型 阿成,241,三重區,24.4,18.1,13.9,18.5,2639
115.05.22,N04,FT2,南瓜-圓形,241,三重區,26.1,22.5,16.7,22.1,2089
115.05.22,N04,FT3,南瓜-黃如意,241,三重區,3,3,3,3,50
115.05.22,N04,FT5,南瓜-青如意,241,三重區,45.4,33.7,19.7,33.2,2844
115.05.22,N04,FT9,南瓜-進口,241,三重區,25.7,24.6,13,22.5,450
115.05.22,N04,FT96,南瓜-進口 東昇,241,三重區,16,16,16,16,60
115.05.22,N04,FT97,南瓜-進口 栗子,241,三重區,61.3,26.8,24.2,33.2,1934
115.05.22,N04,FU1,隼人瓜,241,三重區,12.3,8.5,6.3,8.8,1319
115.05.22,N04,FU2,隼人瓜-瓜苗,241,三重區,64.3,43.4,26,44.1,672
115.05.22,N04,FV0,辣椒-其他,241,三重區,74.3,50.5,35,52.1,54
115.05.22,N04,FV1,辣椒-紅小,241,三重區,75.9,40.9,24,44.5,122
115.05.22,N04,FV2,辣椒-青小,241,三重區,25,25,25,25,21
115.05.22,N04,FV4,辣椒-朝天椒,241,三重區,44.2,28.6,19.6,29.9,644
115.05.22,N04,FV6,辣椒-糯米椒,241,三重區,147.8,89.7,53.1,94,108
115.05.22,N04,FW1,金針花,241,三重區,120,120,112.3,118.5,78
115.05.22,N04,FY0,玉米-其他,241,三重區,65,65,49.4,61.9,90
115.05.22,N04,FY4,玉米-玉米筍,241,三重區,80,80,80,80,10
115.05.22,N04,FY41,玉米-玉米筍 帶殼,241,三重區,11.2,8.7,5.5,8.6,1374
115.05.22,N04,FY5,玉米-糯米黑,241,三重區,28.2,17.1,7.2,17.3,1824
115.05.22,N04,FY6,玉米-甜軟殼,241,三重區,26.4,18,6.4,17.4,1850
115.05.22,N04,FY7,玉米-糯米白,241,三重區,12,12,12,12,180
115.05.22,N04,FY8,玉米-白龍王,241,三重區,28.5,12,7.5,14.4,820
115.05.22,N04,FZ1,落花生-生,241,三重區,63.3,50,43.9,51.4,975
115.05.22,N05,G2,黃金果,241,三重區,110,93.8,73.8,93,201
115.05.22,N05,G3,酪梨,241,三重區,153.3,99,69.9,104,1934
115.05.22,N05,G39,酪梨-進口,241,三重區,200,200,200,200,390
115.05.22,N05,G49,奇異果-進口,241,三重區,126.6,95.7,78.6,98.4,8618.5
115.05.22,N05,G7,橄欖,241,三重區,15,15,15,15,45
115.05.22,N05,G9,波蘿蜜,241,三重區,31.5,15,8.2,16.9,1327
115.05.22,N05,G91,榴槤蜜,241,三重區,50,50,50,50,20
115.05.22,N05,H49,葡萄柚-紅肉進口,241,三重區,50,50,50,50,820
115.05.22,N05,I1,木瓜-網室紅肉,241,三重區,40.2,29.1,20.3,29.5,39077
115.05.22,N05,I3,木瓜-日昇種,241,三重區,30.8,30,26.4,29.4,4072
115.05.22,N05,I4,木瓜-青木瓜,241,三重區,27,24.3,20,24,30
115.05.22,N05,J0,荔枝-其他,241,三重區,61.1,61,60.1,60.8,2824
115.05.22,N05,J1,荔枝-玉荷包,241,三重區,113.6,95,91.3,98,19999
115.05.22,N05,K41,龍眼-龍眼肉,241,三重區,220,220,220,220,15
115.05.22,N04,LA1,甘藍-初秋,241,三重區,27.3,20.8,10.8,20.1,24761
115.05.22,N04,LA2,甘藍-改良種,241,三重區,20,20,20,20,1500
115.05.22,N04,LA4,甘藍-紫色,241,三重區,21,20.3,20,20.4,75
115.05.22,N04,LA7,甘藍-改良尖,241,三重區,32.8,21.3,10.4,21.4,1370
115.05.22,N04,LA9,甘藍-進口,241,三重區,13.7,12,12,12.3,1620
115.05.22,N04,LB1,小白菜-土白菜,241,三重區,15.9,5,5,7.2,275
115.05.22,N04,LB2,小白菜-蚵仔白,241,三重區,16.1,9.2,4.7,9.7,3529
115.05.22,N04,LB3,小白菜-奶油白,241,三重區,23.8,11,6.7,12.7,306
115.05.22,N04,LC0,包心白-其他,241,三重區,95,45.9,8,48.1,334
115.05.22,N04,LC1,包心白-包白,241,三重區,11.5,7.2,3,7.2,11242
115.05.22,N04,LC9,包心白-進口,241,三重區,37.3,26.9,22,28,485
115.05.22,N04,LC90,包心白菜-進口 其他,241,三重區,18.5,14.1,11.6,14.5,2961
115.05.22,N04,LC93,包心白菜-進口 包頭蓮 ,241,三重區,17.3,15,12.5,15,2085
115.05.22,N04,LD1,青江白菜-小梗,241,三重區,17.4,10.4,5,10.7,2141
115.05.22,N04,LE1,皇宮菜-小葉,241,三重區,40,32,16.4,30.5,416
115.05.22,N04,LE2,皇宮菜-大葉,241,三重區,20,11.5,10,12.9,50
115.05.22,N04,LF2,蕹菜-小葉,241,三重區,19.6,13.3,9.9,13.9,3496
115.05.22,N04,LF3,蕹菜-水蕹菜,241,三重區,7,7,7,7,80
115.05.22,N04,LG2,芹菜-白梗,241,三重區,78.4,39,8,40.7,536
115.05.22,N04,LG3,芹菜-西洋芹菜,241,三重區,20,16.7,15,17,90
115.05.22,N04,LH1,菠菜-圓葉,241,三重區,27,27,27,27,36
115.05.22,N04,LH2,菠菜-角葉,241,三重區,47.3,33.2,20,33.4,1080
115.05.22,N04,LI2,萵苣菜-結球萵,241,三重區,31.6,16.2,5.9,17.2,560
115.05.22,N04,LI3,萵苣菜-本島圓葉,241,三重區,34.6,29.3,21.1,28.7,1053
115.05.22,N04,LI5,萵苣菜-油麥菜,241,三重區,18.6,13.8,4.4,12.9,4010
115.05.22,N04,LI6,萵苣菜-蘿美,241,三重區,25,22.5,15.2,21.5,312
115.05.22,N04,LI8,萵苣菜-水耕,241,三重區,40,36.6,35,36.9,270
115.05.22,N04,LI92,萵苣菜-進口 結球萵,241,三重區,35.9,15.2,5.5,17.4,443
115.05.22,N04,LJ3,芥菜-大芥菜,241,三重區,5,4.6,3,4.3,600
115.05.22,N04,LJ4,芥菜-小芥菜,241,三重區,30.5,19.7,11.8,20.3,311
115.05.22,N04,LK2,芥藍菜,241,三重區,4.3,3,3,3.3,692
115.05.22,N04,LK3,芥藍菜-芥藍芽,241,三重區,48.3,27.6,7.9,27.8,752
115.05.22,N04,LM1,莧菜-紅莧菜,241,三重區,30,25.4,20,25.2,583
115.05.22,N04,LM2,莧菜-白莧菜,241,三重區,41.7,22.9,16.7,25.4,2170
115.05.22,N04,LN1,油菜,241,三重區,11.6,9.4,6.2,9.2,770
115.05.22,N04,LN2,油菜-小松菜,241,三重區,15,13.5,12,13.5,150
115.05.22,N04,LO1,甘薯葉,241,三重區,22.3,10.3,5.2,11.7,3599
115.05.22,N04,LP1,芫荽,241,三重區,95.2,48.2,26.5,53.3,535
115.05.22,N04,LP2,九層塔,241,三重區,67.1,37.2,16.5,39,353
115.05.22,N04,LQ1,紅鳳菜-紅鳳菜,241,三重區,44,31.2,18.9,31.3,371
115.05.22,N04,LT2,海菜-海帶,241,三重區,30,30,30,30,9
115.05.22,N04,LT3,海菜-水蓮,241,三重區,114.6,105.3,97.6,105.6,198
115.05.22,N04,MB1,草菇,241,三重區,10,10,10,10,6
115.05.22,N04,MC1,濕木耳,241,三重區,95,63.6,8,58.8,108
115.05.22,N04,MD1,濕香菇,241,三重區,95,95,95,95,24
115.05.22,N04,ME1,金絲菇-金針菇,241,三重區,26,21.7,5,19.2,310
115.05.22,N04,MJ1,杏鮑菇,241,三重區,85,76.1,55.3,73.7,474
115.05.22,N04,MK1,鴻喜菇,241,三重區,134,134,134,134,22.8
115.05.22,N04,MX1,其他菇類,241,三重區,120,120,120,120,49.8
115.05.22,N05,N0,李-其他,241,三重區,40,28.2,10,26.9,263
115.05.22,N05,N2,李-桃接李,241,三重區,22.1,16,15.6,17.2,4271
115.05.22,N05,N3,李-紅肉李,241,三重區,41.5,22.5,13.4,24.5,6383
115.05.22,N05,N4,李-黃肉李,241,三重區,37.1,25.8,21,27.1,156
115.05.22,N05,N9,李-進口,241,三重區,80,80,80,80,50
115.05.22,N05,O2,梨-秋水梨,241,三重區,56.4,56,55.9,56.1,4088
115.05.22,N05,O99,梨-西洋梨進口,241,三重區,92.6,75,75,78.5,3120
115.05.22,N04,OX1,其他,241,三重區,40,27.9,10,26.7,120
115.05.22,N05,P1,番石榴-珍珠芭,241,三重區,79.4,49.8,42.7,54.3,27252
115.05.22,N05,P2,番石榴-紅心,241,三重區,100,87.6,42.7,81.1,761
115.05.22,N05,P3,番石榴-帝王芭,241,三重區,73.2,41.3,36.7,46.8,1014
115.05.22,N05,P5,番石榴-水晶無子,241,三重區,90,86.7,75,85,36
115.05.22,N05,Q1,蓮霧-紅蓮霧,241,三重區,60.6,56,46.2,55,7017.5
115.05.22,N05,Q2,蓮霧-子彈型,241,三重區,73,73,69.8,72.4,3918
115.05.22,N05,Q4,蓮霧-巴掌蓮霧,241,三重區,78,63.7,40.7,61.9,307
115.05.22,N05,Q5,蓮霧-黑糖芭比,241,三重區,70,70,66.5,69.3,144
115.05.22,N05,R0,芒果-其他,241,三重區,52.3,49,38.4,47.5,4571
115.05.22,N05,R1,芒果-愛文,241,三重區,79.5,48,32.6,51.2,96422.5
115.05.22,N05,R10,芒果-西施,241,三重區,86.6,59.1,35.2,59.8,602
115.05.22,N05,R2,芒果-玉文,241,三重區,57.1,43,24.7,42.2,732
115.05.22,N05,R3,芒果-本島,241,三重區,42.7,22.5,12.8,24.6,7303
115.05.22,N05,R31,芒果-夏雪,241,三重區,84.3,49,26.2,51.5,206
115.05.22,N05,R5,芒果-黑香金興,241,三重區,146,64.3,36.7,75.1,424
115.05.22,N05,R6,芒果-金煌,241,三重區,53.7,39,31.4,40.4,9536
115.05.22,N05,R8,芒果-芒果青,241,三重區,35.6,17.5,11.1,19.8,3373
115.05.22,N05,S1,葡萄-巨峰,241,三重區,90,70.5,60,72.3,10826
115.05.22,N05,S9,葡萄-進口,241,三重區,160.2,80,80,96,2418
115.05.22,N04,SA3,蘿蔔-矸仔,241,三重區,12.7,7.8,3.4,7.9,6866
115.05.22,N04,SA7,蘿蔔-甜菜根,241,三重區,22,22,22,22,80
115.05.22,N04,SA9,蘿蔔-進口,241,三重區,17.8,13.2,12,13.9,3880
115.05.22,N04,SB1,胡蘿蔔-未洗,241,三重區,19.1,14.8,11.7,15,1591
115.05.22,N04,SB2,胡蘿蔔-清洗,241,三重區,25.2,15.6,7.9,16,3820
115.05.22,N04,SC1,馬鈴薯-本產,241,三重區,23.2,17.5,10.7,17.3,2778
115.05.22,N04,SC9,馬鈴薯-進口,241,三重區,22,16,6.7,15.3,300
115.05.22,N04,SD1,洋蔥-本產,241,三重區,25,17.8,13.2,18.3,1164
115.05.22,N04,SD9,洋蔥-進口,241,三重區,48,28.6,16.8,30.1,2544
115.05.22,N04,SE5,青蔥-紅蔥頭,241,三重區,85,85,48.3,77.7,120
115.05.22,N04,SE6,青蔥-粉蔥,241,三重區,71.8,53.6,35.1,53.5,2321
115.05.22,N04,SF3,韭菜-韭菜花,241,三重區,63.8,57.2,29.8,53,128
115.05.22,N04,SF4,韭菜-青頭,241,三重區,38.8,23.4,11.4,24.1,612
115.05.22,N04,SG2,大蒜-軟梗,241,三重區,82,44.9,15.8,46.5,560
115.05.22,N04,SG4,大蒜-蔥蒜,241,三重區,12,11.4,8,10.9,140
115.05.22,N04,SG5,大蒜-蒜頭,241,三重區,83.6,53.2,29.8,54.6,359
115.05.22,N04,SG7,大蒜-蒜瓣,241,三重區,124.7,38.3,14.3,50.8,225
115.05.22,N04,SH2,竹筍-綠竹筍,241,三重區,154,71.4,10.3,75.7,200
115.05.22,N04,SH5,竹筍-烏殼綠,241,三重區,49.7,36.5,18.5,35.6,3900
115.05.22,N04,SJ2,芋-檳榔心芋,241,三重區,44.7,16.7,11.8,21.3,1953
115.05.22,N04,SJ3,芋-里芋,241,三重區,15,15,15,15,48
115.05.22,N04,SJ4,芋-芋莖,241,三重區,15,15,15,15,30
115.05.22,N04,SL1,豆薯,241,三重區,25,23,15.4,21.9,480
115.05.22,N04,SM9,牛蒡-進口,241,三重區,25,25,25,25,100
115.05.22,N04,SO0,甘薯-其他,241,三重區,15,12.2,10.3,12.4,857
115.05.22,N04,SO1,甘薯-臺農57號,241,三重區,14.5,13.2,6.2,12.1,7230
115.05.22,N04,SO2,甘薯-芋仔甘薯,241,三重區,14.2,8.8,8,9.7,575
115.05.22,N04,SO3,甘薯-臺農66號,241,三重區,15.2,9,5.2,9.5,2167
115.05.22,N04,SP1,薑-老薑,241,三重區,150,135.3,96.8,130.5,531
115.05.22,N04,SP2,薑-嫩薑,241,三重區,108.3,103.3,84.7,100.6,270
115.05.22,N04,SP3,薑-粉薑,241,三重區,97,97,97,97,108
115.05.22,N04,SP5,薑-薑黃,241,三重區,75,75,75,75,22
115.05.22,N04,SQ1,茭白筍-帶殼,241,三重區,83.1,50.6,20.3,51.1,930
115.05.22,N04,SQ3,茭白筍-去殼,241,三重區,140,128.5,86.8,122.5,250
115.05.22,N04,ST1,蕎頭-露蕎,241,三重區,120,120,120,120,11
115.05.22,N04,SU2,薯蕷-白薯蕷,241,三重區,40,32,30,33.2,113
115.05.22,N04,SU21,薯蕷-白薯蕷 人參,241,三重區,62.6,41.8,27.2,43.1,1166
115.05.22,N04,SU9,薯蕷-進口,241,三重區,250,250,250,250,20
115.05.22,N04,SV1,蘆筍-白蘆筍,241,三重區,120.2,64.6,50.9,73,61
115.05.22,N04,SV2,蘆筍-綠蘆筍,241,三重區,175.5,131.5,84.6,130.9,249
115.05.22,N04,SV92,蘆筍-進口 綠蘆筍,241,三重區,150,150,150,150,112
115.05.22,N04,SW1,球莖甘藍,241,三重區,14.7,10.9,7.7,11,300
115.05.22,N04,SZ8,香茅,241,三重區,55,42.2,10,38.3,74
115.05.22,N05,T0,西瓜-其他,241,三重區,68.1,32.7,7.9,34.8,1888.5
